fromNode	toNode	weight	direction	fromAltName	toAltName
ENSG00000197070	ENSG00000143842	0.054473112159025	undirected	NA	NA
ENSG00000197070	ENSG00000174233	0.0350326578337228	undirected	NA	NA
ENSG00000197070	ENSG00000160325	0.0352348389223757	undirected	NA	NA
ENSG00000197070	ENSG00000176058	0.0461663777204076	undirected	NA	NA
ENSG00000197070	ENSG00000007541	0.0613590686028298	undirected	NA	NA
ENSG00000197070	ENSG00000104866	0.050561629357947	undirected	NA	NA
ENSG00000197070	ENSG00000171219	0.0596087153473675	undirected	NA	NA
ENSG00000197070	ENSG00000103245	0.0821474266920375	undirected	NA	NA
ENSG00000197070	ENSG00000179627	0.04982185803504	undirected	NA	NA
ENSG00000197070	ENSG00000076826	0.0540595493909968	undirected	NA	NA
ENSG00000197070	ENSG00000135127	0.0258339607836203	undirected	NA	NA
ENSG00000197070	ENSG00000114737	0.0298404629112596	undirected	NA	NA
ENSG00000129514	ENSG00000107281	0.0380063422855063	undirected	NA	NA
ENSG00000129514	ENSG00000065361	0.0621508047004432	undirected	NA	NA
ENSG00000129514	ENSG00000221865	0.0299767677449383	undirected	NA	NA
ENSG00000129514	ENSG00000143578	0.0657687925559144	undirected	NA	NA
ENSG00000129514	ENSG00000115274	0.0318802281041902	undirected	NA	NA
ENSG00000129514	ENSG00000102882	0.035344762461257	undirected	NA	NA
ENSG00000129514	ENSG00000106077	0.0330796933017757	undirected	NA	NA
ENSG00000129514	ENSG00000103067	0.032533177928426	undirected	NA	NA
ENSG00000129514	ENSG00000105289	0.0430280013909445	undirected	NA	NA
ENSG00000129514	ENSG00000176248	0.0238048817561185	undirected	NA	NA
ENSG00000129514	ENSG00000110171	0.052990031872757	undirected	NA	NA
ENSG00000129514	ENSG00000143842	0.043877681384751	undirected	NA	NA
ENSG00000129514	ENSG00000174233	0.0368748048454606	undirected	NA	NA
ENSG00000129514	ENSG00000160325	0.048549359940765	undirected	NA	NA
ENSG00000129514	ENSG00000176058	0.0301767144111323	undirected	NA	NA
ENSG00000129514	ENSG00000007541	0.0279235883938935	undirected	NA	NA
ENSG00000129514	ENSG00000104866	0.0250343879919268	undirected	NA	NA
ENSG00000129514	ENSG00000171219	0.0283690634506713	undirected	NA	NA
ENSG00000129514	ENSG00000103245	0.0327770252538113	undirected	NA	NA
ENSG00000129514	ENSG00000179627	0.0380216081884114	undirected	NA	NA
ENSG00000129514	ENSG00000076826	0.0395002554858063	undirected	NA	NA
ENSG00000129514	ENSG00000135127	0.0445304661690475	undirected	NA	NA
ENSG00000129514	ENSG00000114737	0.0629568048209318	undirected	NA	NA
ENSG00000107281	ENSG00000065361	0.0306796385583835	undirected	NA	NA
ENSG00000107281	ENSG00000221865	0.0627293603552122	undirected	NA	NA
ENSG00000107281	ENSG00000143578	0.0434083786732633	undirected	NA	NA
ENSG00000107281	ENSG00000115274	0.0556256995264353	undirected	NA	NA
ENSG00000107281	ENSG00000102882	0.0440118298552602	undirected	NA	NA
ENSG00000107281	ENSG00000106077	0.0319544848023081	undirected	NA	NA
ENSG00000107281	ENSG00000103067	0.0578672504794069	undirected	NA	NA
ENSG00000107281	ENSG00000105289	0.0343527409636364	undirected	NA	NA
ENSG00000107281	ENSG00000176248	0.0630938978287331	undirected	NA	NA
ENSG00000107281	ENSG00000110171	0.0618321247868179	undirected	NA	NA
ENSG00000107281	ENSG00000143842	0.0533552689662462	undirected	NA	NA
ENSG00000107281	ENSG00000174233	0.0467273505832412	undirected	NA	NA
ENSG00000107281	ENSG00000160325	0.0416349434845218	undirected	NA	NA
ENSG00000107281	ENSG00000176058	0.0492416310822976	undirected	NA	NA
ENSG00000107281	ENSG00000007541	0.0689119160456411	undirected	NA	NA
ENSG00000107281	ENSG00000104866	0.0483541459861507	undirected	NA	NA
ENSG00000107281	ENSG00000171219	0.0481663130151414	undirected	NA	NA
ENSG00000107281	ENSG00000103245	0.0844677969749063	undirected	NA	NA
ENSG00000107281	ENSG00000179627	0.0569249704768642	undirected	NA	NA
ENSG00000107281	ENSG00000076826	0.0598121481554313	undirected	NA	NA
ENSG00000107281	ENSG00000135127	0.0343129006648883	undirected	NA	NA
ENSG00000107281	ENSG00000114737	0.0395837009743891	undirected	NA	NA
ENSG00000065361	ENSG00000221865	0.0244203712780313	undirected	NA	NA
ENSG00000065361	ENSG00000143578	0.0599382129120828	undirected	NA	NA
ENSG00000065361	ENSG00000115274	0.0358722762905847	undirected	NA	NA
ENSG00000065361	ENSG00000102882	0.0319979568257545	undirected	NA	NA
ENSG00000065361	ENSG00000106077	0.0332812376908334	undirected	NA	NA
ENSG00000065361	ENSG00000103067	0.026277857160606	undirected	NA	NA
ENSG00000065361	ENSG00000105289	0.0458923640673996	undirected	NA	NA
ENSG00000065361	ENSG00000176248	0.0224163874391498	undirected	NA	NA
ENSG00000065361	ENSG00000110171	0.0440963034817679	undirected	NA	NA
ENSG00000065361	ENSG00000143842	0.0412721681520133	undirected	NA	NA
ENSG00000065361	ENSG00000174233	0.043511922812113	undirected	NA	NA
ENSG00000065361	ENSG00000160325	0.0519749669946819	undirected	NA	NA
ENSG00000065361	ENSG00000176058	0.0340778360364841	undirected	NA	NA
ENSG00000065361	ENSG00000007541	0.0269803465443228	undirected	NA	NA
ENSG00000065361	ENSG00000104866	0.0220763958959359	undirected	NA	NA
ENSG00000065361	ENSG00000171219	0.0324022106891155	undirected	NA	NA
ENSG00000065361	ENSG00000103245	0.0289166721051409	undirected	NA	NA
ENSG00000065361	ENSG00000179627	0.0362053911196157	undirected	NA	NA
ENSG00000065361	ENSG00000076826	0.040928782839571	undirected	NA	NA
ENSG00000065361	ENSG00000135127	0.0408299673768721	undirected	NA	NA
ENSG00000065361	ENSG00000114737	0.0583577664574665	undirected	NA	NA
ENSG00000221865	ENSG00000143578	0.0264307037271519	undirected	NA	NA
ENSG00000221865	ENSG00000115274	0.0472611240038469	undirected	NA	NA
ENSG00000221865	ENSG00000102882	0.0528004060475252	undirected	NA	NA
ENSG00000221865	ENSG00000106077	0.0500533545776909	undirected	NA	NA
ENSG00000221865	ENSG00000103067	0.0709811693412823	undirected	NA	NA
ENSG00000221865	ENSG00000105289	0.0336706185937795	undirected	NA	NA
ENSG00000221865	ENSG00000176248	0.0772036993327129	undirected	NA	NA
ENSG00000221865	ENSG00000110171	0.0412973010397961	undirected	NA	NA
ENSG00000221865	ENSG00000143842	0.038782802867796	undirected	NA	NA
ENSG00000221865	ENSG00000174233	0.035388255252058	undirected	NA	NA
ENSG00000221865	ENSG00000160325	0.0352401929942499	undirected	NA	NA
ENSG00000221865	ENSG00000176058	0.0601461412771395	undirected	NA	NA
ENSG00000221865	ENSG00000007541	0.0680485184532902	undirected	NA	NA
ENSG00000221865	ENSG00000104866	0.0522633776595486	undirected	NA	NA
ENSG00000221865	ENSG00000171219	0.041547112566819	undirected	NA	NA
ENSG00000221865	ENSG00000103245	0.0668654684114171	undirected	NA	NA
ENSG00000221865	ENSG00000179627	0.0697400155965998	undirected	NA	NA
ENSG00000221865	ENSG00000076826	0.0412975392710794	undirected	NA	NA
ENSG00000221865	ENSG00000135127	0.0373120258053536	undirected	NA	NA
ENSG00000221865	ENSG00000114737	0.0271485118290448	undirected	NA	NA
ENSG00000143578	ENSG00000115274	0.036472986147367	undirected	NA	NA
ENSG00000143578	ENSG00000102882	0.0314428755982319	undirected	NA	NA
ENSG00000143578	ENSG00000106077	0.0351630456555083	undirected	NA	NA
ENSG00000143578	ENSG00000103067	0.0288537365773318	undirected	NA	NA
ENSG00000143578	ENSG00000105289	0.0435523731592264	undirected	NA	NA
ENSG00000143578	ENSG00000176248	0.0221126502269882	undirected	NA	NA
ENSG00000143578	ENSG00000110171	0.0680101848393159	undirected	NA	NA
ENSG00000143578	ENSG00000143842	0.0501881461475777	undirected	NA	NA
ENSG00000143578	ENSG00000174233	0.0488834122144897	undirected	NA	NA
ENSG00000143578	ENSG00000160325	0.0511898808221131	undirected	NA	NA
ENSG00000143578	ENSG00000176058	0.0327841874830952	undirected	NA	NA
ENSG00000143578	ENSG00000007541	0.0248265709306699	undirected	NA	NA
ENSG00000143578	ENSG00000104866	0.0249917871704614	undirected	NA	NA
ENSG00000143578	ENSG00000171219	0.0307200647587569	undirected	NA	NA
ENSG00000143578	ENSG00000103245	0.0374850492995401	undirected	NA	NA
ENSG00000143578	ENSG00000179627	0.0319892498446716	undirected	NA	NA
ENSG00000143578	ENSG00000076826	0.0408542741142374	undirected	NA	NA
ENSG00000143578	ENSG00000135127	0.0403473748104221	undirected	NA	NA
ENSG00000143578	ENSG00000114737	0.0787350623658896	undirected	NA	NA
ENSG00000115274	ENSG00000102882	0.0615005680832339	undirected	NA	NA
ENSG00000115274	ENSG00000106077	0.057480515146644	undirected	NA	NA
ENSG00000115274	ENSG00000103067	0.0458285693727323	undirected	NA	NA
ENSG00000115274	ENSG00000105289	0.0432933513453195	undirected	NA	NA
ENSG00000115274	ENSG00000176248	0.0540611955085584	undirected	NA	NA
ENSG00000115274	ENSG00000110171	0.0402343780779656	undirected	NA	NA
ENSG00000115274	ENSG00000143842	0.036882200314855	undirected	NA	NA
ENSG00000115274	ENSG00000174233	0.0413314073035023	undirected	NA	NA
ENSG00000115274	ENSG00000160325	0.0398578076290864	undirected	NA	NA
ENSG00000115274	ENSG00000176058	0.0540830568047095	undirected	NA	NA
ENSG00000115274	ENSG00000007541	0.054436695196423	undirected	NA	NA
ENSG00000115274	ENSG00000104866	0.0396371599552123	undirected	NA	NA
ENSG00000115274	ENSG00000171219	0.0428504590193124	undirected	NA	NA
ENSG00000115274	ENSG00000103245	0.0566432383396926	undirected	NA	NA
ENSG00000115274	ENSG00000179627	0.0631478105942924	undirected	NA	NA
ENSG00000115274	ENSG00000076826	0.0473324560426732	undirected	NA	NA
ENSG00000115274	ENSG00000135127	0.039918727761839	undirected	NA	NA
ENSG00000115274	ENSG00000114737	0.0371662669674861	undirected	NA	NA
ENSG00000102882	ENSG00000106077	0.0591340072631444	undirected	NA	NA
ENSG00000102882	ENSG00000103067	0.0623786914880275	undirected	NA	NA
ENSG00000102882	ENSG00000105289	0.0394784135606804	undirected	NA	NA
ENSG00000102882	ENSG00000176248	0.0549942950065727	undirected	NA	NA
ENSG00000102882	ENSG00000110171	0.0363500483208481	undirected	NA	NA
ENSG00000102882	ENSG00000143842	0.0305988050089847	undirected	NA	NA
ENSG00000102882	ENSG00000174233	0.0368375945763563	undirected	NA	NA
ENSG00000102882	ENSG00000160325	0.0431569834712036	undirected	NA	NA
ENSG00000102882	ENSG00000176058	0.052857517027673	undirected	NA	NA
ENSG00000102882	ENSG00000007541	0.0615452220154925	undirected	NA	NA
ENSG00000102882	ENSG00000104866	0.0488148760789359	undirected	NA	NA
ENSG00000102882	ENSG00000171219	0.0397220300873475	undirected	NA	NA
ENSG00000102882	ENSG00000103245	0.060537365304854	undirected	NA	NA
ENSG00000102882	ENSG00000179627	0.07967741884429	undirected	NA	NA
ENSG00000102882	ENSG00000076826	0.0422986019550666	undirected	NA	NA
ENSG00000102882	ENSG00000135127	0.0377512433102499	undirected	NA	NA
ENSG00000102882	ENSG00000114737	0.0349705798584143	undirected	NA	NA
ENSG00000106077	ENSG00000103067	0.0513334551861847	undirected	NA	NA
ENSG00000106077	ENSG00000105289	0.0354532143453648	undirected	NA	NA
ENSG00000106077	ENSG00000176248	0.0417209945191072	undirected	NA	NA
ENSG00000106077	ENSG00000110171	0.0243134314330424	undirected	NA	NA
ENSG00000106077	ENSG00000143842	0.024535494887544	undirected	NA	NA
ENSG00000106077	ENSG00000174233	0.0402584881704224	undirected	NA	NA
ENSG00000106077	ENSG00000160325	0.0417754879258974	undirected	NA	NA
ENSG00000106077	ENSG00000176058	0.0545923177906438	undirected	NA	NA
ENSG00000106077	ENSG00000007541	0.0492601080497806	undirected	NA	NA
ENSG00000106077	ENSG00000104866	0.0431532209174669	undirected	NA	NA
ENSG00000106077	ENSG00000171219	0.0295449959865721	undirected	NA	NA
ENSG00000106077	ENSG00000103245	0.0448163989156259	undirected	NA	NA
ENSG00000106077	ENSG00000179627	0.0791055568542786	undirected	NA	NA
ENSG00000106077	ENSG00000076826	0.0322266628448484	undirected	NA	NA
ENSG00000106077	ENSG00000135127	0.0367296649664199	undirected	NA	NA
ENSG00000106077	ENSG00000114737	0.0320790569192497	undirected	NA	NA
ENSG00000103067	ENSG00000105289	0.0350158087092658	undirected	NA	NA
ENSG00000103067	ENSG00000176248	0.0725986699965879	undirected	NA	NA
ENSG00000103067	ENSG00000110171	0.0454233289063448	undirected	NA	NA
ENSG00000103067	ENSG00000143842	0.0437855731367489	undirected	NA	NA
ENSG00000103067	ENSG00000174233	0.0370645736964985	undirected	NA	NA
ENSG00000103067	ENSG00000160325	0.0358246185222835	undirected	NA	NA
ENSG00000103067	ENSG00000176058	0.0552583081809408	undirected	NA	NA
ENSG00000103067	ENSG00000007541	0.0652167317677109	undirected	NA	NA
ENSG00000103067	ENSG00000104866	0.055077063499105	undirected	NA	NA
ENSG00000103067	ENSG00000171219	0.0465462606000628	undirected	NA	NA
ENSG00000103067	ENSG00000103245	0.0714033074043737	undirected	NA	NA
ENSG00000103067	ENSG00000179627	0.0695886531688668	undirected	NA	NA
ENSG00000103067	ENSG00000076826	0.0398851095166937	undirected	NA	NA
ENSG00000103067	ENSG00000135127	0.0391604231699474	undirected	NA	NA
ENSG00000103067	ENSG00000114737	0.031047406170391	undirected	NA	NA
ENSG00000105289	ENSG00000176248	0.035825036526931	undirected	NA	NA
ENSG00000105289	ENSG00000110171	0.0390605716289479	undirected	NA	NA
ENSG00000105289	ENSG00000143842	0.0350270112670446	undirected	NA	NA
ENSG00000105289	ENSG00000174233	0.0431461543049474	undirected	NA	NA
ENSG00000105289	ENSG00000160325	0.0655419669176483	undirected	NA	NA
ENSG00000105289	ENSG00000176058	0.0426347754809284	undirected	NA	NA
ENSG00000105289	ENSG00000007541	0.0423876866965321	undirected	NA	NA
ENSG00000105289	ENSG00000104866	0.0339462732698909	undirected	NA	NA
ENSG00000105289	ENSG00000171219	0.0436430153838293	undirected	NA	NA
ENSG00000105289	ENSG00000103245	0.0401347079762646	undirected	NA	NA
ENSG00000105289	ENSG00000179627	0.0472160972586152	undirected	NA	NA
ENSG00000105289	ENSG00000076826	0.0511639084108828	undirected	NA	NA
ENSG00000105289	ENSG00000135127	0.0396711683399233	undirected	NA	NA
ENSG00000105289	ENSG00000114737	0.0514480194098473	undirected	NA	NA
ENSG00000176248	ENSG00000110171	0.0538034482013505	undirected	NA	NA
ENSG00000176248	ENSG00000143842	0.0473438862220263	undirected	NA	NA
ENSG00000176248	ENSG00000174233	0.0372720661704536	undirected	NA	NA
ENSG00000176248	ENSG00000160325	0.0393980411052952	undirected	NA	NA
ENSG00000176248	ENSG00000176058	0.0706076086693654	undirected	NA	NA
ENSG00000176248	ENSG00000007541	0.0673487270607552	undirected	NA	NA
ENSG00000176248	ENSG00000104866	0.0582112015032885	undirected	NA	NA
ENSG00000176248	ENSG00000171219	0.0526558779884467	undirected	NA	NA
ENSG00000176248	ENSG00000103245	0.0614447620420522	undirected	NA	NA
ENSG00000176248	ENSG00000179627	0.0592109588504074	undirected	NA	NA
ENSG00000176248	ENSG00000076826	0.0509911598885651	undirected	NA	NA
ENSG00000176248	ENSG00000135127	0.0330634991930567	undirected	NA	NA
ENSG00000176248	ENSG00000114737	0.0234256647792557	undirected	NA	NA
ENSG00000110171	ENSG00000143842	0.077203440106663	undirected	NA	NA
ENSG00000110171	ENSG00000174233	0.0531693390116147	undirected	NA	NA
ENSG00000110171	ENSG00000160325	0.0495254292138015	undirected	NA	NA
ENSG00000110171	ENSG00000176058	0.0400437544778961	undirected	NA	NA
ENSG00000110171	ENSG00000007541	0.0417364024049101	undirected	NA	NA
ENSG00000110171	ENSG00000104866	0.0392654333895146	undirected	NA	NA
ENSG00000110171	ENSG00000171219	0.0526337219350604	undirected	NA	NA
ENSG00000110171	ENSG00000103245	0.0681490420641691	undirected	NA	NA
ENSG00000110171	ENSG00000179627	0.035975732820445	undirected	NA	NA
ENSG00000110171	ENSG00000076826	0.0554098692019869	undirected	NA	NA
ENSG00000110171	ENSG00000135127	0.0309668762172112	undirected	NA	NA
ENSG00000110171	ENSG00000114737	0.0630142256713006	undirected	NA	NA
ENSG00000143842	ENSG00000174233	0.0560414081589225	undirected	NA	NA
ENSG00000143842	ENSG00000160325	0.0446465356572563	undirected	NA	NA
ENSG00000143842	ENSG00000176058	0.0365546900916458	undirected	NA	NA
ENSG00000143842	ENSG00000007541	0.0435394861031049	undirected	NA	NA
ENSG00000143842	ENSG00000104866	0.0387925827616503	undirected	NA	NA
ENSG00000143842	ENSG00000171219	0.0579807711182099	undirected	NA	NA
ENSG00000143842	ENSG00000103245	0.059685245309868	undirected	NA	NA
ENSG00000143842	ENSG00000179627	0.0396602604954121	undirected	NA	NA
ENSG00000143842	ENSG00000076826	0.0578717131091316	undirected	NA	NA
